f1_wt_adult_rpf,f2_wt_adult_rpf,m1_wt_adult_rpf,m2_wt_adult_rpf,m3_wt_adult_rpf,m4_wt_adult_rpf,gene_id
0,0,0,0,0,0,ENSGALG00010001650
115.45518013200423,66.31904898642708,90.590828846989,100.49665984756051,68.80038396928859,76.32323930112734,ENSGALG00010001647
0,0,0,0.06638391467740977,0,0,ENSGALG00010001655
11.92246739241839,9.715247261175957,12.497604911956183,17.397657674917383,41.061404885027535,40.239546207841364,ENSGALG00010001656
168.9608734768835,219.01641876926374,216.31720532410958,164.93415521175842,130.3230784195688,187.27493109281005,ENSGALG00010001654
0,0,0,0,0,0.07474786300922277,ENSGALG00010001664
123.28160564631166,185.90950295210357,156.11659764340027,138.8546360207774,125.051920205941,122.57406409181372,ENSGALG00010001657
0,0,0,0,0,0,ENSGALG00010001663
11.618848056370696,12.845826424741364,16.08220337499063,11.113320273536205,14.968432373605085,13.47893137291566,ENSGALG00010001661
56.278103674946955,63.047906705339805,45.404263869008325,38.88991001518256,65.61310912807811,58.15773053904038,ENSGALG00010001668
1.2710719717335228,0.5082771736851879,0.55691702696132,1.4166346440628304,0.9290548964608326,0.9429611825190553,ENSGALG00010001666
0,0,0,0,0,0,ENSGALG00010001667
0,0,0,0,0,0,ENSGALG00010001669
0.9714018459358947,0,0.625032407045217,1.3051420568311414,0.03999143187841099,0.11687973044338801,ENSGALG00010001670
0.04299361428199044,0,0,0,0,0,ENSGALG00010001673
0,0,0,0,0,0,ENSGALG00010001676
138.44831710400223,88.76309846714506,85.61245518891633,276.80360666183935,216.51795908448648,205.88364517602795,ENSGALG00010001677
19.104207541581864,18.831861279193106,23.568990494532432,11.18622621367789,9.648787261093615,10.716629603229027,ENSGALG00010001674
35.06141528586115,27.723923057368467,30.811716591492836,40.64668128865035,77.22619722682613,64.58562407646534,ENSGALG00010001678
0,0,0,0,0,0,ENSGALG00010001672
192.44380462968735,214.28527280609822,163.14231640783575,248.16023353189743,267.2188030784658,255.3345050063769,ENSGALG00010001681
0,0,0,0,0,0,ENSGALG00010001683
41.38391289012306,37.123446200649816,59.42995801260526,41.833457089013415,53.17773371144665,49.10371024548327,ENSGALG00010001686
0,0,0,0,0,0,ENSGALG00010001690
0.5110408158187381,0.4546041042295795,2.0482791761897152,0,0,0.06661284321799821,ENSGALG00010001688
36.57300016035029,41.41464632713909,39.77352832261684,29.153085520481167,28.284313947705968,23.632462506426407,ENSGALG00010001689
0,0,0,0,0,0,ENSGALG00010001694
0.07219248601360961,0,0,0,0.019318499178341136,0.05646061844947976,ENSGALG00010001695
13.790943050160193,11.491490384717107,13.38521268248414,8.38497515390869,12.14567366445189,12.241976249414574,ENSGALG00010001693
4.511656321518924,4.728981899438268,3.217999318483233,4.8530195862960275,5.5966592982310255,5.999355144848606,ENSGALG00010001691
7.183016146116396,4.954708211884147,5.04245221968848,10.751689124356329,9.0109499167442,9.123822882498386,ENSGALG00010001692
68.31815593087923,79.45431244251577,134.87967850551695,26.001037126578193,21.894299068786623,20.3164125387378,ENSGALG00010001697
427.6140511652832,407.94449279394144,572.9241638514357,232.50410108355572,187.92643746899836,227.34828135798796,ENSGALG00010001698
0.03473412062918953,0,0.09684607336149446,0,0.018589499209347132,0.054330029074027696,ENSGALG00010001699
0,0,0.6565262880203637,0,0.050407804832787804,0,ENSGALG00010001700
0,0,0,0,0,0,ENSGALG00010001703
149.03411618945537,165.8814400469372,139.5283674417954,184.76314992143074,291.44777345299696,252.86355092824098,ENSGALG00010001701
8.745223809343171,9.04439703701166,5.984373261310043,10.3099157862917,17.751246189042035,19.65662121023639,ENSGALG00010001696
7.749997063349905,8.421213641065963,8.294925964938768,10.09166631816979,10.97147653335863,11.600914479687551,ENSGALG00010001702
287.4373910834372,328.4547032268415,325.0141805848503,156.4413546197789,208.67161711511528,230.0455325290332,ENSGALG00010001705
3.815125894036804,4.539810404066608,5.777793944986822,2.7373231021813544,1.5829195294837386,1.8336620981681,ENSGALG00010001704
2.0792402835571537,0.3216729933945908,2.4785821320054504,3.0117749861381977,5.225309054541665,2.9380526288093125,ENSGALG00010001706
0,0,0,0,0,1.0217550629083274,ENSGALG00010001709
5.973747736411162,5.4041062890291265,4.728630589466669,3.9299277489026583,2.43847755878611,1.9532550952597525,ENSGALG00010001708
9.661370046620458,5.853783277136423,7.839525129034889,7.720537527386314,8.244319335465923,9.248115864817223,ENSGALG00010001710
3.247083317711261,3.851322914112108,1.4814908073695672,2.5779409431577207,2.9384957948442922,4.586478751772172,ENSGALG00010001713
28.61215433677561,23.642965014502423,28.608719184673078,18.246093119905197,27.819932466309783,22.671710927122124,ENSGALG00010001712
3.30762125120431,2.310285406884805,3.6889389976607005,3.387868749054016,2.065256250635544,2.2036036293213472,ENSGALG00010001711
0.06761266219304674,0.040097245698602305,2.639257598586036,0,0,0.08813134933266041,ENSGALG00010001714
0,0,0,0,0,0.007879205708994565,ENSGALG00010001707
0,0,0,0,0,0,ENSGALG00010001715
19.385992654206618,25.555418184564402,41.3672837239711,9.589023707322486,5.346587832597693,7.911562980439502,ENSGALG00010001716
84.73023105168373,70.47460248266053,94.53546622303749,42.14330414941666,40.14218905253158,41.67685125020809,ENSGALG00010001717
0,0,0,0,0,0,ENSGALG00010001718
0,0,0,0,0,0,ENSGALG00010001719
0,0,0,0,0,0,ENSGALG00010001720
0.6669159149550673,1.94159507390268,0.6761827637095961,0.0588312537260877,2.174025235378169,1.9915046286027578,ENSGALG00010001721
3.480787356480257,4.031374649944207,5.994370455838103,2.7418100573739475,2.071103285521064,1.7934952368138082,ENSGALG00010001406
0,0,0,0,0,0,ENSGALG00010001723
0,0,0,0,0.02743715959253007,0.02672945734190561,ENSGALG00010001726
0,0,0,0,0,0,ENSGALG00010001724
22.886886152346317,30.273420502444743,34.12183038171947,23.815755807206425,14.438175417631726,17.18561311986878,ENSGALG00010001725
8.059018868682848,8.4651168402255,9.37847248873609,12.425994147036231,13.122180155206498,16.05976114055236,ENSGALG00010001728
0,0,0,0,0,0,ENSGALG00010001730
23.542674005974813,23.725344683542502,38.214633813673125,14.138154706418101,9.956566003354308,12.704098180551235,ENSGALG00010001731
0,0,0,0,0,0,ENSGALG00010001733
0,0,0,0,0,0,ENSGALG00010001734
0,0,0,0,0,0,ENSGALG00010001736
0,0,0,0,0,0,ENSGALG00010001735
0.3948466470410097,0.5352256306064129,1.5727370687953004,0.3284062185712528,0.15094259107311112,0.11763939442955673,ENSGALG00010001737
14.079393806628476,17.936375666019416,13.206603913954698,17.62564162061493,28.41983382772176,27.414901580608984,ENSGALG00010001738
0,0,0,0,0,0,ENSGALG00010001739
0,0,0,0,0,0,ENSGALG00010001740
1.6318675135164284,1.2317051371006555,1.3443157326131256,1.4395339739570177,4.684417613948083,2.7072142692442864,ENSGALG00010001729
37.64055056384048,101.86944617858926,41.24063848265529,70.29979869185948,77.90885368251158,60.73299852103494,ENSGALG00010001741
0,0,0,0,0,0,ENSGALG00010001742
2.0095412232719654,4.4002901081153185,6.034027868523037,1.0499806962717024,1.0754947672339077,2.9820688477248125,ENSGALG00010001744
0.2809711522055946,0.07141204214111828,0.027978820995912423,0.07789747767894267,0.09666908062581209,0.05231980004981525,ENSGALG00010001743
0.6432089567116182,1.815179914533332,2.1644513986213525,0.8393602530514989,0.5697793492599892,0.9945231828089087,ENSGALG00010001727
0.10331628738172192,0,0,0,0.11058855141887121,0,ENSGALG00010001746
0.03678472720584468,0.021814941120311338,0.15384539719278276,0.08923541664174973,0.21655669106184045,0.31645638188168906,ENSGALG00010001747
0.07180848342843084,0,0,0,0,0,ENSGALG00010001748
272.3623967956953,291.62158752279396,201.61375199865353,294.00771971478014,523.2340643269381,480.3511798455234,ENSGALG00010001749
19.68311851362509,25.101499403681164,21.88642184581727,41.20923459871877,48.811688337615855,24.769747477612007,ENSGALG00010001745
4.685948637610661,6.616597843929141,2.2553396175244997,4.763548786548676,4.448523492612555,6.486127410362964,ENSGALG00010001751
137.15456149535243,173.15900561466557,154.3180593607167,93.64204399193241,88.13383562428933,92.33761028612187,ENSGALG00010001752
18.2170206562118,17.020807209540553,20.172674861633578,17.560897618128017,17.259215617305014,20.222570841537976,ENSGALG00010001754
31.41801573319046,28.001176081624955,16.77523639704294,46.359323570597944,55.4137558026771,47.68404228886874,ENSGALG00010001753
0,0,0,0,0.018880972193465816,0,ENSGALG00010001755
0,0.044396026198637306,0,0,0.020032676597133786,0.01951596238457064,ENSGALG00010001750
0,0,0,0,0,0,ENSGALG00010001757
0,0,0,0,0,0,ENSGALG00010001756
13.815415325772685,13.412060260414965,13.917436942076542,10.054371226748623,19.57365683220834,15.516512438979342,ENSGALG00010001759
535.2904948406796,583.5131476250571,579.2750281299676,354.3027885251001,311.35220785051933,368.22521154718737,ENSGALG00010001761
171.44344465156541,171.24550484252552,119.30155821300811,230.3164387457856,350.50509696483255,298.47037318418256,ENSGALG00010001760
0,0,0.40619612064569266,0,0,0.07595781043203394,ENSGALG00010001763
0,0,0,0,0,0,ENSGALG00010001762
7.561936093317844,28.287203076825108,16.90289988035193,18.48547702356367,15.731171803539358,13.714203128928439,ENSGALG00010001758
0,0,0.2096333939470963,0,0.040238903610331854,0.052267998267587705,ENSGALG00010001764
0,0,0,0,0,0,ENSGALG00010001765
40.92274023457064,51.947614153877744,80.50739270509419,44.18092051741297,20.702453874175742,25.32630033801789,ENSGALG00010001767
0,0,0,0,0,0,ENSGALG00010001766
0,0,0,0,0,0,ENSGALG00010001768
0,0,0,0,0,0,ENSGALG00010001769
0.24595132380749998,0,0.5714702507059847,0.18562411769445755,0.24863768780545134,0.22797593846267675,ENSGALG00010001770
17.963702870563907,8.854654441829597,14.635695476029996,6.293317478081446,6.51758978846057,6.836027920886666,ENSGALG00010001771
108.89870525391046,107.91486777101802,61.572656243336006,126.21745667088483,115.87560831500595,124.10367915346086,ENSGALG00010001773
0.14999994316161108,0.3558259284957449,0.20911578062870842,0,0.08027909658555095,0,ENSGALG00010001774
0,0,0,0,0,0,ENSGALG00010001775
81.34254436543043,52.91238572048567,36.50878515938804,76.16081784057594,123.34988820760147,112.96411300770687,ENSGALG00010001776
0,0,0,0,0,0,ENSGALG00010001777
4.937277281096846,1.442792413246881,8.080145092490907,2.083000573623317,3.6763854832110967,1.4550080931168055,ENSGALG00010001780
0,0,0,0,0,0,ENSGALG00010001779
11.22471484782393,12.443912387000069,9.868385153264892,10.45036966936662,20.80942424976023,22.118041973518675,ENSGALG00010001778
0,0,0,0,0,0,ENSGALG00010001781
0,0,0,0,0,0,ENSGALG00010001784
0.10124996163408748,0.2401825017346278,0.14115315192437816,0.1309975916300886,0.23481635751273652,0.5806974607528994,ENSGALG00010001783
0,0,0,0,0,0,ENSGALG00010001787
0,0.07673562355738908,0.09019370729992217,0,0,0.03373206277972114,ENSGALG00010001788
1.6199993861453996,0.4803650034692556,0.8872483835246628,2.1333893494043,4.180247243633332,2.5339525560126517,ENSGALG00010001786
0,0,0,0,0,0,ENSGALG00010001789
0,0.19580095250105525,0,0,0,0,ENSGALG00010001790
396.7129890946834,378.55845860159894,272.14101166403185,471.09861074232816,414.690651466093,437.2571925683818,ENSGALG00010001785
0,0,0,0,0,0,ENSGALG00010001791
0,0,0,0,0,0,ENSGALG00010001792
0.4183882712152376,0.19849793531787424,1.749832461872457,0.24359056294851186,0.04478379354979082,0.08725731942192327,ENSGALG00010001794
8.65760541508864,8.528219264490408,7.159942488917735,8.685709879821092,11.62301702738629,10.252102732659884,ENSGALG00010001793
0,0,0,0,0.07177270224536011,0,ENSGALG00010001795
5.0624980817043745,18.4139917996548,25.407567346388074,13.09975916300886,1.2643957712224276,1.9356582025096647,ENSGALG00010001797
5.525485162639857,9.074361384876493,6.771965309715296,5.125992715959989,5.118243751575044,4.463859450247175,ENSGALG00010001796
3.734868901776138,4.914397009555786,5.2881584294435635,4.473548878433862,3.529272675540576,3.712082274658304,ENSGALG00010001798
0,0,0,0,0,0,ENSGALG00010001799
6.70122578445261,5.084788512156499,5.568614230542665,4.983398265407633,2.255239360727038,2.1207815828863117,ENSGALG00010001800
0,0,0,0,0.13346894136760318,0,ENSGALG00010001801
0,0,0,0,0,0,ENSGALG00010001804
0,0,0,0,0,0,ENSGALG00010001802
8.270779998543532,13.629633532169843,21.700171307892354,7.646787125876858,4.348128659040292,4.884727818819569,ENSGALG00010001805
0,0,0,0,0.0967649824915123,0,ENSGALG00010001806
11.072173223856662,9.374865390287086,8.469189115462692,18.413613081551972,25.293742133071692,22.120997111965288,ENSGALG00010001807
12.566200771977655,11.866724394003349,8.368763948085663,12.581982120992699,16.60991960332568,18.53933502978624,ENSGALG00010001803
0,0,0,0,0,0,ENSGALG00010001808
0,0,0,0,0,0,ENSGALG00010001809
0.1578946770122222,0.23409600558930588,4.127285143987667,0,0.06337823414648759,0.24697393333456646,ENSGALG00010001810
0,0,0,0,0,0,ENSGALG00010001812
0,0,0.10734079994249292,0,0.04120790128916113,0,ENSGALG00010001813
42.72619945489188,26.70951287788884,24.172104240749754,55.21008433712085,69.7689844162904,60.22378432101951,ENSGALG00010001811
0,0,0,0,0,0,ENSGALG00010001814
0,0.056380868951790564,0.06626908541050619,0,0,0.02478435598603924,ENSGALG00010001815
0,0,0,0,0.023458177573699956,0,ENSGALG00010001816
1034.8229867216326,936.3018890146482,644.1015840371796,962.2957895734512,793.5177712345608,967.6729513532957,ENSGALG00010001817
0,0,0,0,0,0,ENSGALG00010001819
0.07612779070232141,0,0,0,0,0,ENSGALG00010001821
387.5359269793294,445.62719868817356,318.5419284199474,542.475093795674,443.4355984232519,359.6320668317453,ENSGALG00010001820
0,0.22035091902259432,0.12949830451777816,0.6309517028054726,0.04971411944518063,0.048431814908498697,ENSGALG00010001822
47.551811249830244,43.98464106969506,29.129573222334415,40.93674738440269,49.702061413499486,52.02528494771911,ENSGALG00010001818
26.979124243766123,23.5727803093491,21.46749636686061,42.85261247064645,51.94380154419184,54.84682213265406,ENSGALG00010001823
0,0,0,0,0,0,ENSGALG00010001824
40.49998465363499,46.74403845418317,63.93035132000985,28.637365883259278,14.67703483315207,17.80205831578395,ENSGALG00010001825
0.0955188317302712,0,0,0,0,0,ENSGALG00010001826
4.330923214406054,1.3883381603157676,2.0397854324332108,4.543269073875905,3.946668881272317,3.478692092791935,ENSGALG00010001827
0,0,0,0,0.024137367570265876,0,ENSGALG00010001828
20.026974790178535,16.823355848372607,16.29168537629387,18.351204466241487,20.147577676118228,18.76743495504965,ENSGALG00010001829
0,0,0,0,0,0,ENSGALG00010001830
0.36627893097602704,0.34134464070812737,0.18236841333898993,0.5077426032173977,0.9101409205920019,0.6274860980651485,ENSGALG00010001831
0,0,0,0,0,0,ENSGALG00010001833
104.24801244610981,90.3335746783743,65.62704985574986,100.64698079007846,100.86078029588032,94.5021700002121,ENSGALG00010001832
55.55541373139931,42.81514161356409,39.031915053871536,77.31705679906317,86.37158193729353,73.08066067340837,ENSGALG00010001834
8.870313641718328,17.719515978116636,27.57978011663643,8.494080148925054,4.45063147136754,3.712082274658304,ENSGALG00010001835
13.650664470310009,14.332318927914546,10.292417327819244,16.87178802914311,15.756564649034587,16.151433702759213,ENSGALG00010001837
167.45541599939034,187.10107212752285,153.5282227780223,124.537436426413,86.35501451206011,103.12261258202173,ENSGALG00010001836
1.5309272549484019,0.4952216530610883,0.4850623777470041,2.160785016578781,1.3035007950746675,0.8707740742311518,ENSGALG00010001839
25.5561400488178,20.42193463946835,16.00238941602576,32.311571732287895,32.02041238810043,33.28353457596832,ENSGALG00010001838
0,0,0,0,0,0,ENSGALG00010001841
0,0,0.11861609405409933,0,0,0,ENSGALG00010001840
6.213065827546277,10.235049789827888,6.496253014701496,5.079878198155424,5.44962787759017,7.108744741654811,ENSGALG00010001842
38.280131658003356,46.193443390862036,24.24189332684205,42.96114682874708,39.3113339832997,34.40074648464192,ENSGALG00010001843
0,0,0,0,0,0,ENSGALG00010001846
6.524773424029343,7.200690540052089,4.077132874309728,17.624003674735278,20.903549325317847,17.383065965674444,ENSGALG00010001845
0.11344533516424368,0.06727801169037194,0.23723218810819863,0,0.030357641565964648,0,ENSGALG00010001844
0,0.11773652045815089,0.06919272153155794,0.33712615493037507,0.10625174548087626,0.07763335036803468,ENSGALG00010001847
124.56297801033955,159.95347279385928,138.543597855188,149.43632826709688,227.31802004594329,210.00930322415783,ENSGALG00010001849
0.06982755974764654,0.08282155232228545,0.19469400265431475,0,0,0,ENSGALG00010001848
0,0,0,0,0,0,ENSGALG00010001851
0.3907648415926188,0.5462455242758594,0.1361918764260024,0.040626406777077795,0.8365402759293801,0.422034367817407,ENSGALG00010001850
21.110897730730255,20.954924365756806,23.377675438861896,12.930261354984717,8.794345026141732,10.538619687668145,ENSGALG00010001853
6.144228441042915,2.1896980215122763,5.067036222926397,4.282613572522127,11.763975307344198,10.513015412231978,ENSGALG00010001852
0,0,0,0,0,0,ENSGALG00010001855
5.05334347396169,2.4322278656671172,2.501448261951006,2.3451648411173185,5.840195398981401,5.498631224620583,ENSGALG00010001856
763.5934606570764,529.6881957897596,333.3062819547668,568.1435726278173,594.9111123578176,578.3721570680664,ENSGALG00010001857
0,0,0,0,0,0,ENSGALG00010001859
1.1990127035615623,1.7381628415005959,1.9965741884040336,1.680561208412321,1.9072887338458608,1.4413244390696964,ENSGALG00010001854
14.069134635158195,18.955381249882937,12.472892345425661,17.727751649771687,18.659813284771356,18.142900889382325,ENSGALG00010001860
0.24787111416540844,0.14060710585848357,0.15024284398550103,0.06274498800802542,0.20764045205203704,0.34837914332265485,ENSGALG00010001858
0.030916018819568694,0.036669084234294325,0,0.08999834539471736,0.016546073342060118,0.08059645534391387,ENSGALG00010001862
309.0125947725088,248.18858512578205,182.14338926286993,459.8237496032432,521.1882229852447,483.8847253854668,ENSGALG00010001861
0.07336953741600542,0,0,0,0,0,ENSGALG00010001863
2.17840826546067,1.5648253900892417,2.6947419912835837,2.798584912097348,2.495950093841675,4.015290982065503,ENSGALG00010001866
0,0,0,0,0,0,ENSGALG00010001867
7.034635888633387,11.71974857861738,19.670740448899288,5.7607374632508845,2.48091424990287,3.6253839280301494,ENSGALG00010001868
9.281246483124686,12.438022411257512,10.418446927751724,4.5615232799763,3.7415793230051424,2.5138418214411233,ENSGALG00010001870
21.617524276161014,18.715519615685285,34.02340908722674,12.555353587403298,10.0776330856615,11.216305145120938,ENSGALG00010001864
0,0,0.07629900104020441,0,0.46865634763456765,0.08560650527069769,ENSGALG00010001869
1.9817608149020682,2.82064859688353,1.2558109601813008,1.9230073504416922,2.449083827329664,1.0708429395960941,ENSGALG00010001865
0,0,0,0,0,0,ENSGALG00010001872
2.1463125507686747,3.3758370059475338,0.7805704253882664,2.897642579836061,0.0749148251547192,1.0217550629083274,ENSGALG00010001871
23.011354916838062,40.0304169557713,48.90457687885022,18.260270348436592,12.151335983176576,14.344133787192833,ENSGALG00010001873
45.173059805977495,57.76997508889172,39.61822050260221,38.67255355158432,41.98837739331513,39.974329721963194,ENSGALG00010001878
164.41290498993177,216.05201674727036,151.9704962774614,191.2626051627158,264.1557413629979,250.23768232274475,ENSGALG00010001877
1.6838068017922645,2.5752609595178915,2.2238570981521293,2.364836172753241,3.699513728865871,3.0958209564706,ENSGALG00010001879
0,0,0,0,0,0,ENSGALG00010001881
5.572000029970125,6.107424428476885,6.075328380471095,6.448195155453237,6.962105806669836,6.573400300327253,ENSGALG00010001880
0.2499999052693518,0,0.3485263010478474,0,0.1337984943092516,0,ENSGALG00010001885
0.13965511949529308,0.08282155232228545,0.6814290092901015,0,0,0,ENSGALG00010001884
113.42755497542748,116.24505748348854,141.29743112566376,66.58114388898967,31.386801816667706,44.42690810158468,ENSGALG00010001883
7.980137163060477,9.352901157890491,13.455721024566893,4.1625402947878625,2.9710768455960914,3.3713673025869264,ENSGALG00010001886
0,0,0,0,0,0,ENSGALG00010001887
0,0,0,0.13367101186743735,0,0,ENSGALG00010001890
50.311836605804295,64.25500948467621,79.16218004831107,69.98917717762208,118.20890067334273,96.8191923785762,ENSGALG00010001888
44.702813249766926,45.61956951186013,48.0275818811878,54.31456747304146,59.402744723468764,53.72032541441917,ENSGALG00010001892
0,0,0,0,0,0,ENSGALG00010001893
0,0,0,0,0,0,ENSGALG00010001894
45.70952624808597,44.74769430657589,42.52165489506165,49.81713391243826,35.34612007756353,37.19442807840148,ENSGALG00010001898
0,0,0,0,0,0,ENSGALG00010001900
0.7742644124959631,0.23547304091630178,0.3874792405767244,0.6164592547298288,0.9243901856836233,0.7659823902979421,ENSGALG00010001897
1.3606714211695552,1.5664076200084425,2.343253905463986,1.5144978478972695,1.2636818266875758,1.3145504860737571,ENSGALG00010001895
2.0377350769124525,1.1329363289369236,0.9765312397284026,1.297617652939557,1.9766834159272453,1.5936808528381459,ENSGALG00010001901
14.152410994207022,7.678697081478807,5.373264965448448,20.263233411628203,13.512852097758964,12.559863970322933,ENSGALG00010001896
12.745907976825182,13.21985431890867,10.999945899283968,24.307727493212624,27.52238673676845,34.63758943505032,ENSGALG00010001899
7.121819335279035,8.803299322053096,6.040876417102626,11.698195947475075,8.587482175009464,8.634407544322771,ENSGALG00010001903
0,0,0,0,0,0,ENSGALG00010001904
0,0,0,0,0,0,ENSGALG00010001905
51.72834578356905,88.45182515804082,94.8259636004797,48.11642307951331,27.68470960616139,35.83674888912124,ENSGALG00010001902
6.080901485895634,4.131419126047534,3.8683371081316476,7.733822829473161,10.521710749281175,13.328491943069464,ENSGALG00010001906
0,0,0,0,0,0,ENSGALG00010001909
0.039628165023126216,0.23501223261705267,0.13811463006299238,0.2114931763108084,0.2757139227155419,0.2789331336119602,ENSGALG00010001908
2.847655170958711,3.2524713776564185,3.4553115314821747,1.125760553071074,1.2418172753077414,0.9898252171924423,ENSGALG00010001910
3.824998550621082,7.957561673632114,5.018778735089001,4.862789386268441,4.247494019344605,5.620340896543214,ENSGALG00010001911
0,0,0,0,0,0,ENSGALG00010001913
15.197518993789766,14.696315452673266,12.018981252966856,19.10489628426936,17.426127856847714,18.7119433797964,ENSGALG00010001912
17.269473975684186,16.116141891284553,12.709894199251371,19.309385259759814,22.00377056413056,20.887740225428967,ENSGALG00010001915
0,0,0,0,0,0,ENSGALG00010001916
1.726381834313934,2.601054742287444,3.5776144496962212,2.1279562695671075,4.0953437751246495,1.7272526063450295,ENSGALG00010001914
0,0.055469399938713124,1.4995484961943182,0,0.050058559071821614,0.09753474041619138,ENSGALG00010001917
0.17763151163874996,0.10534320251518763,0.6190927715981499,0,0,0,ENSGALG00010001919
0,0,0,0,0,0,ENSGALG00010001920
0.6163041142944455,2.4018250173462783,1.350160583624487,2.306696722181995,5.890042412526837,2.3411518180551676,ENSGALG00010001921
0,0,0,0,0,0,ENSGALG00010001927
29.32030138987117,33.77566430643204,30.43614838369405,30.08850932753598,14.450237385399172,15.17731999695078,ENSGALG00010001929
0,0,0,0,0,0,ENSGALG00010001932
158.91726261728166,190.2863205999932,164.01181196042577,204.87713887816022,218.57406312875437,235.86764195649263,ENSGALG00010001918
19.027612379982273,26.206701214324998,14.436848568119773,24.282298448515853,29.35307332216335,29.305440295191882,ENSGALG00010001925
36.818167866940904,31.423086195320874,25.88737647941165,31.45495530248175,48.40543946294782,44.06874010456786,ENSGALG00010001928
32.32934821479118,26.503859784437417,23.437988482326983,42.543752723585754,39.54492289132203,37.11307450012716,ENSGALG00010001923
0,0,0,0,0,0,ENSGALG00010001939
7.77079100632127,6.492646077136442,8.538564955727981,4.6059644694133235,6.88366695864006,7.484500697107313,ENSGALG00010001938
13.63321851827406,12.16713989050417,10.091212177049844,13.703037545515846,18.585667163457483,17.457969912587167,ENSGALG00010001935
0,0.10264209475838797,0.9651497567478852,0,0.09262972682948187,0.1804809512829524,ENSGALG00010001941
0,0,0,0,0,0,ENSGALG00010001946
7.256247250442937,9.10691985743797,9.880720634706474,10.643554319944698,5.599466986842178,5.455036752527237,ENSGALG00010001948
0,0,0,0,0,0,ENSGALG00010001951
14.407889277365275,14.279856340947656,10.565849968608426,14.861715073822918,23.048551151272658,21.383826394551214,ENSGALG00010001952
0,0,0,0,0.06859289898132519,0.11137273892460672,ENSGALG00010001947
12.710680667505066,14.317330580552074,9.524043315327667,13.17899157730125,19.228138456377927,21.54909809758743,ENSGALG00010001940
22.907048974073867,28.936500208983,17.45472375685154,25.470307080363153,41.02373555934397,37.4887281729506,ENSGALG00010001958
215.46702361780368,206.2619905247374,342.7297583567358,156.8523794518166,189.6593656833641,171.70862715085732,ENSGALG00010001957
0,0,0,0,0,0,ENSGALG00010001962
0,0,0,0,0,0,ENSGALG00010001964
0,0,0,0,0,0,ENSGALG00010001961
6.296216101615524,3.4600120297905566,11.35325471660665,6.958755617804827,14.92294923264062,21.014872638400245,ENSGALG00010001966
4.185529910070546,3.309601401855107,2.7786053528420904,2.668946994825624,6.97622188734084,6.900198889404531,ENSGALG00010001969
0.021844651916739476,0.02590965498755424,0,0,0.03507339171213391,0.011389574595526123,ENSGALG00010001971
0,0,0,0,0,0,ENSGALG00010001974
22.223508528159883,13.128619798206351,10.048190475972685,45.46060489196719,54.55576911182484,35.61133888746594,ENSGALG00010001972
0,0,0,0,0,0,ENSGALG00010001973
0,0,0,0,0,1.0385051459068246,ENSGALG00010001976
0,0,0,0,0,0,ENSGALG00010001985
0.17161010446455505,0.10177224649772365,0.23924263038030202,0.16652236224163808,0.73475783315589,0.22368931461976096,ENSGALG00010001987
0,0,0,0,0,0,ENSGALG00010001988
0,0,0,0,0,0,ENSGALG00010001992
0,0,0,0,0,0,ENSGALG00010001996
11.902036306374367,11.862074575465293,12.934237798784858,13.614392558698494,11.788739581251672,13.079159876697958,ENSGALG00010001997
0,0,0,0,0,0,ENSGALG00010002000
646.3122550975918,610.9642387874595,903.9683104490388,505.15946272352915,381.35079599905004,550.1228595996217,ENSGALG00010001991
5.9980989930067015,4.955664276296751,4.574076821853268,7.362396289083461,8.491800893888056,6.388340304715441,ENSGALG00010001995
0,0,0,0,0,0,ENSGALG00010002004
0.2398476248523223,0.2438401032838861,0.09553512820600893,0.09974435910920453,0.33008156464109784,0.5716757035561538,ENSGALG00010002006
1.0147910800700652,1.0172618081873988,0.8214538424309109,1.5564699296494524,2.988858508667675,1.5873045836645694,ENSGALG00010001967
0,0,0,0,0,0,ENSGALG00010002008
0,0,0,0,0,0,ENSGALG00010002014
8.623906615926636,3.700486218585836,10.873716645337273,6.454677843401168,12.916999988401875,16.972816902555675,ENSGALG00010002012
0.75154610697467,1.7332757857138088,2.1536769571966983,1.8636770767991986,3.173093364010333,3.3524801857899345,ENSGALG00010002005
0,0,0,0,0,0,ENSGALG00010002018
0.8136157631310601,0.3216729933945908,0.6301479996624026,0.35088640615202304,1.9191721527483272,0.4084992959841825,ENSGALG00010002017
0,0,0,0,0,0,ENSGALG00010002019
0,0,0,0,0,0,ENSGALG00010002022
9.345302581301354,9.816438574296896,8.749574968264858,12.939353948767934,12.477337628086508,12.47727432059291,ENSGALG00010001982
0,0,0,0,0.03724287985927621,0,ENSGALG00010002027
114.81237393223341,125.96096854510866,116.16699293115933,140.55851228737052,107.94728192131086,143.11364584569475,ENSGALG00010002023
0,0.18715519615685283,0,0,0.028149813088439942,0.054847457922351774,ENSGALG00010002024
0,0,0,0,0,0,ENSGALG00010002025
0,0,0,0,0,0,ENSGALG00010002032
0,0,0,0,0,0,ENSGALG00010002037
3.1048850913907198,1.902034975826033,1.9740036410654407,3.8901980665211653,5.38688293432109,4.554141072305805,ENSGALG00010002034
0,0.8895648212393622,0,0,0,0,ENSGALG00010002035
39.180032848548315,32.9153126383544,32.6739251513346,42.61066335058208,46.038594149984,45.337876614932256,ENSGALG00010002041
